,id,Global_mut,Global_wt,LengthDiff,ScoreLocal_WT,ScoreLocal_mut,ScoreLocal_clean,TrueLabel
261,1010,294.67301494278945,300.91127174461144,1,299.9116529759194,294.67301494278945,4.997204765677452,Pathogenic
262,1040,162.30012083984911,165.2772031230852,1,164.27976856660098,162.30012083984911,1.8590989634394646,Likely pathogenic
263,1041,233.91073726210743,234.1022623963654,1,233.485779363662,233.91073726210743,-0.16650339961051946,Benign/Likely benign
264,1042,275.0610719649121,279.4009571657516,5,275.2977911666967,275.0610719649121,0.0,Benign
265,1043,280.2618789842818,279.4009571657516,-1,279.4009571657516,279.2840522697661,0.0,Benign
266,1047,238.89907773770392,239.929799573496,1,239.03602279908955,238.89907773770392,0.07055395841598516,likely_benign
267,1061,332.1470894739032,331.15968492254615,-1,331.15968492254615,331.1931350156665,0.0,likely benign
268,1077,363.0363653115928,363.3864110969007,-1,363.3864110969007,363.007544785738,0.3971729576587677,likely_benign
269,1085,369.7918222444132,370.78931050747633,1,369.8408175036311,369.7918222444132,0.0,likely benign
270,1086,371.8404776006937,370.78931050747633,-1,370.78931050747633,370.88324953615665,0.0,likely benign
271,1103,359.3290384998545,360.2292937649181,1,359.25797635444906,359.3290384998545,0.0,Benign
272,1104,366.2415887977695,360.2292937649181,-6,360.2292937649181,360.5173470642185,-0.155822604894638,likely_benign
273,1105,359.2680432702182,360.2292937649181,1,359.244987071841,359.2680432702182,0.0,Benign
274,1106,194.2500557046733,193.21292165789052,-1,193.21292165789055,193.2673035603366,0.0,likely benign
275,1108,171.3755850046873,172.06893128156662,1,171.17926597595215,171.3755850046873,0.0,likely benign
276,1110,360.8528733253479,364.3576469197869,4,360.86142245680094,360.8528733253479,-0.03345257043838501,likely_benign
277,1115,229.8324016779661,240.7285602688789,11,229.82589948177338,229.83240167796612,0.0913758873939512,likely benign
278,1116,193.45338767179052,194.29696301859803,1,193.48266051453538,193.45338767179055,0.12074482440948486,likely benign
279,1117,311.3392833098769,313.56788470223546,2,311.5866642780602,311.3392833098769,-0.09256615489721298,likely benign
280,1118,309.59903490915895,313.56788470223546,4,309.57765336707234,309.59903490915895,-0.08784978836774829,Benign
281,1120,399.1711340099573,400.5658563282341,1,399.5782184507698,399.1711340099573,0.3694782555103302,Benign
282,1121,400.3119856165722,400.5658563282341,1,400.115143051371,400.3119856165722,-0.08726644515991194,Benign
283,1122,397.4803284360096,400.5658563282341,1,399.5680208709091,397.4803284360096,2.0711652189493175,Likely pathogenic
284,1124,227.33339756447825,227.4859270686284,1,227.20234157983214,227.33339756447822,-0.1799266636371612,likely benign
285,1140,302.88848131429404,305.42034806660376,1,304.4223756378051,302.88848131429404,1.369697332382202,Pathogenic
286,1141,299.4002785241464,305.42034806660376,1,304.45480116060935,299.4002785241464,4.913424041937105,Pathogenic
287,1142,303.71399787440896,305.42034806660376,1,304.4287882631179,303.71399787440896,0.7899751383811239,Pathogenic
288,1143,198.82215793267824,204.1446383937728,6,199.2723117216956,198.82215793267824,0.3194868564605713,likely benign
289,1146,319.65602487232536,321.67785678617656,1,321.17594586126506,319.65602487232536,1.32489001005888,Pathogenic/Likely pathogenic
290,1148,178.8702542670071,179.5089499214664,1,178.7584417918697,178.8702542670071,-0.03946937620639801,Pathogenic
291,1149,386.89039040589705,391.7807780294679,1,390.7823325782083,386.89039040589705,3.909117618110031,Pathogenic
292,1166,340.0357988118194,339.3224341846071,-1,339.3224341846071,339.38295897236094,-0.0794533044099808,likely benign
293,1167,367.99159774091095,368.7718679821119,1,368.0401853239164,367.99159774091095,0.0706712007522583,likely benign
294,1168,439.6001334413886,444.55386766046286,5,440.9384814873338,439.6001334413886,1.2258024290204048,Pathogenic
295,1172,402.6022594915703,397.550508601591,-5,397.550508601591,397.6267237411812,0.0,Likely benign
296,1173,392.5583455241285,397.550508601591,5,392.5783979129046,392.5583455241285,0.0,Benign
297,1185,348.4391528636916,349.39589885179885,1,348.41221502725966,348.43915286369156,0.0,likely benign
298,1193,345.5597542002797,346.65900583192706,1,345.7960263006389,345.5597542002797,0.1206665635108948,likely benign
299,1197,271.7469089960214,270.3654414322227,-2,270.3654414322227,269.8827544187661,0.5297701694071294,Benign
300,1201,277.07006649672985,277.74772165715694,1,277.2558959275484,277.07006649672985,0.0,likely benign
301,1202,291.2720858231187,293.0313696861267,1,292.3667153120041,291.2720858231187,1.0438572019338606,Pathogenic
302,1206,265.494586231187,265.9911825312301,1,265.4020955218002,265.494586231187,0.0,likely benign
303,1210,287.00417453591945,295.273124370724,1,294.2764630652964,287.00417453591945,7.066167323093396,Likely pathogenic
304,1211,377.7121474388987,371.4598249997944,-7,371.45982499979436,371.456256294623,-0.6527138501405716,Likely benign
305,1212,363.2743440233171,371.4598249997944,4,367.8684107866138,363.2743440233171,4.012879688292742,Pathogenic
306,1213,189.98459932394329,191.7902053073049,2,189.9630307033658,189.98459932394326,0.0,Likely benign
307,1215,220.80739430338144,222.14815078675747,1,221.57634429633617,220.80739430338144,0.6869820207357407,Pathogenic
308,1218,131.65925758890808,132.50904210284352,1,131.7181424088776,131.65925758890808,0.0,Likely benign
309,1286,353.8015409149229,354.339416012168,1,353.5559292882681,353.80154091492295,-0.38295042514801025,Likely pathogenic
310,1287,195.4449297338724,202.8476375415921,5,199.0728387311101,195.4449297338724,3.697260633111,Pathogenic
311,1289,289.8363787457347,290.8013093024492,1,289.84491772949696,289.8363787457347,0.0,Benign
312,1290,290.8013093024492,290.8013093024492,0,290.8013093024492,290.8013093024492,0.0,Likely benign
313,1291,289.8363787457347,290.8013093024492,1,289.84491772949696,289.8363787457347,0.0,likely benign
314,1292,289.8363787457347,290.8013093024492,1,289.84491772949696,289.8363787457347,0.0,Benign
315,1293,288.8424373120069,290.8013093024492,2,288.84793366491795,288.84243731200695,0.0,likely benign
316,1294,287.89460350573063,290.8013093024492,3,287.8495438247919,287.89460350573063,0.0,Benign
317,1295,341.4274917691946,342.2689460813999,1,341.45546635985374,341.4274917691946,0.0,Benign
318,1301,328.97003113199025,339.60421498678625,6,333.96164741180837,328.97003113199025,5.230564734898508,Likely pathogenic
319,1302,337.87456201575696,339.60421498678625,1,338.70998128317297,337.87456201575696,0.7547498345375059,Likely pathogenic
320,1305,301.848292183131,308.5032222159207,6,302.6260222680867,301.848292183131,0.7801251411437987,likely benign
321,1309,368.8930390253663,369.2270133346319,1,368.3593585342169,368.8930390253663,-0.2778573632240297,Pathogenic/Likely pathogenic
322,1310,154.822784752585,153.20694880373776,-5,153.20694880373776,152.37337055895478,0.7624196410179138,Pathogenic
323,1311,156.97430933255237,153.20694880373776,-7,153.20694880373776,153.2038582636742,-0.10027020890265703,Pathogenic
324,1312,158.00464433268644,153.20694880373776,-5,153.20694880373776,153.3348798735533,0.019138157367706188,Benign
325,1313,147.6511052425485,153.20694880373776,6,147.74735151417553,147.6511052425485,-0.09389030933380127,Benign/Likely benign
326,1314,158.02719421929214,153.20694880373776,-5,153.20694880373776,153.4214212471852,-0.14068621397018433,Benign
327,1315,154.14866975601765,153.20694880373776,-1,153.20694880373776,153.15927503164858,0.0,Likely benign
328,1318,350.0238474633079,347.8569177805912,-2,347.8569177805912,348.3946261431556,-0.46154156327247636,likely benign
329,1319,89.18543496355414,90.63738833740354,1,89.72475378587842,89.18543496355414,0.558642864227295,Pathogenic
330,1321,238.15663946978748,242.94688965007663,6,237.95130279287696,238.15663946978748,0.10179877281188965,likely_benign
331,1322,243.05935295671225,242.94688965007663,1,242.81122973188758,243.05935295671225,0.1709889173507691,likely benign
332,1323,287.4695047289133,285.2426363453269,-3,285.2426363453269,285.3216015547514,-0.09993451833724976,likely_benign
333,1324,286.2545229271054,285.2426363453269,-1,285.2426363453269,285.2828629091382,0.0,likely_benign
334,1325,273.5059811845422,285.2426363453269,12,273.300099812448,273.5059811845422,0.07860580086708063,likely_benign
335,1326,275.5746423751116,285.2426363453269,10,275.29498406499624,275.5746423751116,0.07840704917907715,Likely benign
336,1327,279.4039825424552,285.2426363453269,6,279.28550662845373,279.4039825424552,0.0,benign
337,1328,289.54338701069355,285.2426363453269,-4,285.2426363453269,285.58040745556355,-0.49704265594482416,likely_pathogenic
338,1329,401.1156512256712,405.5336356945336,5,401.3199504800141,401.1156512256712,0.16977003216743464,likely benign
339,1330,180.4061442539096,182.55281453579664,1,181.55403601378202,180.4061442539096,1.0648593753576279,Pathogenic
340,1331,182.29117954242972,182.55281453579664,1,181.93943469971418,182.29117954242975,-0.44104512501508,Benign/Likely benign
341,1332,181.6575014218688,180.7316786646843,-1,180.7316786646843,180.70933517068624,0.0,likely benign
342,1336,62.110374599695206,61.29742449522018,-1,61.297424495220184,61.372357219457626,0.0,likely_benign
343,1337,389.4668902717531,388.9501477368176,-1,388.9501477368176,388.7731364928186,0.27610260993242275,Pathogenic
344,1338,383.5148574337363,388.9501477368176,3,385.9666845686734,383.5148574337363,2.6984439119696617,Likely pathogenic
345,1339,386.99327003210783,388.9501477368176,1,387.9870771057904,386.99327003210783,1.078529492020607,Likely pathogenic
346,1344,132.70208076387644,131.70288945548236,-1,131.70288945548236,131.74583563953638,0.0,likely benign
347,1347,402.7318972136127,405.4148971081013,-2,405.4148971081013,402.318088434753,2.377587541937828,Pathogenic
348,1348,224.71459552645683,225.6551139652729,1,224.68079087138176,224.71459552645683,0.10125410556793213,Likely pathogenic
349,1358,138.12196403369308,139.79081418924034,4,137.57209464721382,138.12196403369308,-0.30942596308887027,Likely benign
350,1360,310.29485651198775,312.98714208975434,1,312.0021848715842,310.29485651198775,1.8445576718077064,Likely pathogenic
351,1361,310.8160478286445,312.98714208975434,1,312.0101066865027,310.8160478286445,1.358380075544119,likely_pathogenic
352,1362,401.5024545404594,407.740659722127,4,404.6621936643496,401.50245454045944,2.812681992771104,Pathogenic/Likely pathogenic
353,1377,378.27115062449593,381.80979004933033,-3,381.80979004933033,377.01278804813046,5.043580323457718,Likely pathogenic
354,1378,312.91026627091924,317.2678661569953,1,316.2759793624282,312.91026627091924,3.5423292312189005,Likely benign
355,1379,219.785696138104,222.660930836224,3,219.7062770962948,219.78569613810396,0.0,Benign
356,1381,193.108947083354,195.11108855716884,2,193.14168207161129,193.108947083354,0.0,likely benign
357,1382,356.78778743743896,362.6259384341538,5,357.7485674209893,356.78778743743896,0.8507953882217407,Likely pathogenic
358,1383,362.1778746396303,362.6259384341538,1,362.0322838611901,362.1778746396303,-0.42856052517890947,likely_pathogenic
359,1416,324.0419686753303,325.49285731464624,2,323.53184101730585,324.0419686753303,-0.14888393878936768,likely benign
360,1432,369.8550231545232,383.4461614843458,9,374.8574245925993,369.8550231545232,4.806644732598215,Likely pathogenic
361,1434,244.0828233027132,244.52546093577985,1,244.04539025539998,244.08282330271322,0.05284687876701333,likely benign
362,1435,249.34313625842333,252.12399951834232,5,248.40411729831249,249.34313625842333,-1.0868290513753889,likely benign
363,1449,395.3242717878893,396.27523733023554,1,395.61074156407267,395.3242717878893,0.0,Likely pathogenic
364,1450,391.5814776914194,396.27523733023554,3,393.98636175040156,391.5814776914194,1.8101090490818024,Pathogenic
365,1451,401.9830356966704,396.27523733023554,-7,396.27523733023554,395.6056935917586,0.4552565217018132,pathogenic
366,1452,384.6380230849609,396.27523733023554,7,389.8475787723437,384.6380230849609,4.666175551712513,Pathogenic
367,1454,310.62127945479006,309.6673756958917,-1,309.6673756958917,309.6508584981784,0.0,likely benign
368,1455,311.6188059384003,309.6673756958917,-2,309.6673756958917,309.65573614183813,0.0,Benign/Likely benign
369,1456,313.6226710630581,309.6673756958917,-4,309.6673756958917,309.67585598956794,0.08989858627319336,Likely benign
370,1459,250.88103805156425,253.7245111633092,1,252.7407434154302,250.88103805156425,2.021403924562037,Pathogenic/Likely pathogenic
371,1468,330.8681973585626,332.17072360240854,1,331.1863975378219,330.8681973585626,0.17971846461296093,Pathogenic
372,1469,370.5606679301709,374.6487689837813,4,370.69810976833105,370.5606679301709,0.0,likely benign
373,1470,376.5021649505943,374.6487689837813,-2,374.64876898378134,374.71666901372373,0.037344872951507624,likely benign
374,1471,378.60589010082185,374.6487689837813,-4,374.64876898378134,374.70793182216585,0.16227281093597407,likely benign
375,1472,326.1826546336524,327.0444287293358,-2,327.0444287293358,324.7776869083755,2.177031569182873,Pathogenic
376,1473,324.1370952866273,327.0444287293358,1,326.231357180397,324.1370952866273,2.308023720979691,Pathogenic
377,1476,389.96316222753376,391.7041337210685,2,390.07379278726876,389.96316222753376,0.0789639949798584,Benign
378,1489,175.72482756897807,179.3849081452936,1,178.38539499603212,175.72482756897807,2.216288313269615,Pathogenic
379,1498,288.74814308807254,288.5280252620578,0,288.5280252620578,288.74814308807254,-0.11724278330802917,likely benign
380,1499,156.48404441773891,155.46668352931738,-1,155.46668352931738,155.55891554057598,0.0,Benign
381,1503,339.3864914883161,341.6229831385426,1,340.72874597785994,339.3864914883161,1.3123828098177912,likely benign
382,1504,305.17915942613035,304.2763287737034,-1,304.2763287737034,304.237500035204,0.0,likely benign
383,1506,231.907469548285,232.4462467506528,1,231.66390628367662,231.907469548285,-0.002606332302093506,likely benign
384,1510,354.96927357278764,356.04375356435776,1,355.08184295892715,354.96927357278764,0.0,Likely benign
385,1514,329.6516951303929,328.78243467211723,-1,328.78243467211723,329.1259934287518,-0.339296281337738,Likely pathogenic
386,1515,325.9668857436627,328.78243467211723,1,327.78249844908714,325.9668857436627,1.56720170378685,Likely pathogenic
387,1518,198.89781861752272,199.73851723736152,1,199.02723993128166,198.89781861752272,0.0,likely benign
388,1523,316.928122839192,320.3930251270067,1,319.4002937346231,316.92812283919193,1.7863497361540794,Pathogenic
389,1532,372.73516039550304,362.9205637611449,-10,362.9205637611449,362.7710998505354,0.0,Likely benign
390,1534,38.7546366378665,40.83112984895706,2,39.41576987504959,38.7546366378665,0.3275028392672538,likely benign
391,1543,449.2432052856311,450.9357799338177,1,449.93629783857614,449.2432052856311,0.8975860625505447,Likely pathogenic
392,1544,373.4240520140156,388.1856259857304,7,382.342252925504,373.4240520140156,8.882339360192418,Likely pathogenic
393,1545,382.7847138666548,388.1856259857304,1,387.18886120663956,382.7847138666548,3.761969495564699,Pathogenic
394,1546,328.5407650396228,327.5233386307955,-1,327.5233386307955,327.58203511685133,0.0,likely benign
395,1552,106.38900862634182,107.05564785003662,1,106.2595065832138,106.38900862634182,0.0,likely benign
396,1553,375.9631337115861,374.8093076183213,-1,374.8093076183213,375.15988071657193,-0.5765957236289978,likely benign
397,1574,188.56157134473324,189.59838637709615,1,188.64032438397408,188.56157134473324,0.0,likely benign
398,1575,189.59838637709615,189.59838637709615,0,189.59838637709618,189.59838637709618,0.0,likely benign
399,1577,125.34887823648752,125.27090584114194,-1,125.27090584114194,124.38465026207268,0.525083988904953,Pathogenic/Likely pathogenic
400,1578,126.0769166573882,125.27090584114194,-1,125.27090584114194,125.13326206058264,0.04922166466712952,Pathogenic
401,1579,135.4503632746637,125.27090584114194,-8,125.27090584114194,127.54913490638137,-2.180802494287491,Pathogenic/Likely pathogenic
402,1584,309.87276193872094,315.99817301658913,1,314.9992698612623,309.87276193872094,4.9910918665118515,Likely pathogenic
403,1587,384.8643954647705,390.6377938755322,6,384.7311741479207,384.8643954647705,-0.0535588264465332,likely benign
404,1588,226.5188407767564,223.7898445185274,-4,223.7898445185274,223.57009159214795,0.0479203164577483,Pathogenic
405,1589,221.8575196713209,223.7898445185274,1,222.81198978982866,221.85751967132092,0.49037742521613836,Pathogenic
406,1590,222.0666031409055,223.7898445185274,1,222.91828120313585,222.0666031409055,0.9166385661810638,Likely pathogenic
407,1591,221.0809495234862,223.7898445185274,1,222.82415032945573,221.0809495234862,1.5556109845638273,Pathogenic
408,1592,220.6840862594545,223.7898445185274,1,222.79381490312517,220.6840862594545,1.3882668241858482,likely_pathogenic
409,1593,85.33499650657177,84.36559243500233,-1,84.36559243500233,84.76322542130947,-0.2608083486557007,likely benign
410,1595,393.9799013116863,395.9073040861404,4,394.1414827363333,393.97990131168626,0.3835963904857636,likely benign
411,1597,369.093147338368,373.40054053417407,1,373.3972480390221,369.093147338368,3.8094103625044227,Likely pathogenic
412,1602,372.3386085536331,375.1918537449092,1,374.19238965027034,372.3386085536331,1.9306993689388037,Likely pathogenic
413,1605,294.96803875267506,294.7148161455989,-2,294.7148161455989,293.9453716725111,1.0535956472158432,Pathogenic
414,1606,339.0900491029024,340.0547747910023,1,339.2643717825413,339.0900491029024,0.0,Likely benign
415,1612,254.68698807433248,255.60479733813557,1,254.95092604029924,254.68698807433248,0.06677237153053311,Likely pathogenic
416,1613,316.3897522725165,314.0463444329798,-2,314.0463444329798,314.6845145262778,-0.6469525694847107,likely benign
417,1614,248.81204395741224,247.7505214586854,-1,247.7505214586854,247.87349002808332,0.0,likely benign
418,1615,239.50251721777025,244.63971706293523,2,242.85649695061147,239.50251721777022,2.8430088609457016,Likely pathogenic
419,1616,281.620349383913,285.4442021250725,4,281.54403322935104,281.620349383913,-0.08187150955200201,likely benign
420,1617,284.5154487937689,285.4442021250725,1,284.51029819250107,284.5154487937689,0.0,likely benign
421,1618,283.6252896199003,285.4442021250725,2,283.5281460285187,283.6252896199003,0.0,Benign
422,1619,281.620349383913,285.4442021250725,4,281.54403322935104,281.620349383913,-0.08187150955200201,Likely benign
423,1620,286.33680856600404,285.4442021250725,-1,285.4442021250725,285.4020756520331,0.0,likely_benign
424,1621,307.5091286301613,308.1893386910669,-1,308.18933869106695,306.8585647344589,1.3204157650470734,Pathogenic
425,1632,277.20986217749305,285.11867090291344,7,278.1572710496839,277.20986217749305,0.707775890827179,Likely benign
426,1633,306.345784842968,308.23745322972536,1,308.0148846581578,306.345784842968,1.4614914543926716,Pathogenic
427,1634,300.39328893553466,308.23745322972536,2,306.25304789096117,300.39328893553466,5.9509441787377,Pathogenic
428,1637,331.73648918559775,343.0709337666631,17,331.7455503717065,331.73648918559775,0.11448675394058228,Likely benign
429,1638,260.8084294414148,265.8884009718895,1,264.8886651992798,260.8084294414148,4.058228776790202,Pathogenic/Likely pathogenic
430,1640,299.96820555627346,299.2163943052292,-1,299.2163943052292,299.01644329726696,0.0,likely benign
431,1644,353.60142945405096,353.6824176954105,-5,353.68241769541055,350.9655445134267,1.9429436661303043,Likely pathogenic
432,1645,349.5179685689509,353.6824176954105,3,351.4935482488945,349.5179685689509,1.637788943946362,Pathogenic
433,1646,352.619599731639,353.6824176954105,1,352.7910087155178,352.619599731639,0.13916325569152818,Pathogenic/Likely pathogenic
434,1647,326.81530096009374,336.27681336924434,2,334.28384236618876,326.81530096009374,7.184600189328194,Pathogenic
435,1658,178.16337141394615,179.60871236026287,1,178.60879091918468,178.16337141394615,0.3981330245733261,Pathogenic
436,1662,229.1075263619423,235.44433683902025,1,234.44480831176043,229.1075263619423,5.107869923114777,Pathogenic
437,1674,311.5324474237859,314.4574663080275,3,311.51707584038377,311.5324474237859,-0.11302065849304199,likely benign
438,1675,285.11568330973387,288.6667738035321,1,287.69659692794085,285.11568330973387,2.4635464772582054,Pathogenic/Likely pathogenic
439,1676,295.099302098155,289.35610948875546,-6,289.35610948875546,289.1884584277868,0.015729665756225586,Benign
440,1677,293.1203253529966,289.35610948875546,-4,289.35610948875546,289.2076347731054,0.03786879777908325,Benign
441,1678,291.219612762332,289.35610948875546,-2,289.35610948875546,289.29709081351757,0.07795500755310059,Benign
442,1679,290.3116822987795,289.35610948875546,-1,289.35610948875546,289.37302745878696,0.0,Likely pathogenic
443,1680,287.346711050719,289.35610948875546,2,287.4348969347775,287.346711050719,0.0,Benign
444,1681,284.2418807707727,289.35610948875546,5,284.44880913570523,284.2418807707727,-0.010380923748016246,benign
445,1682,286.305948741734,289.35610948875546,3,286.4418761022389,286.305948741734,0.0,likely benign
446,1683,285.2624435350299,289.35610948875546,4,285.44611041620374,285.2624435350299,0.0,Likely benign
447,1684,283.1834353208542,289.35610948875546,6,283.4513804204762,283.1834353208542,-0.01615065336227428,Benign
448,1689,228.00434033945203,223.65763769298792,-5,223.65763769298792,223.4586111791432,0.028097689151764027,likely benign
449,1698,380.7510988861322,379.5861846283078,-1,379.5861846283078,379.8208948522806,-0.42806558310985576,Likely benign
450,1702,271.99079988431185,275.06463429285213,-3,275.06463429285213,270.20018457155675,4.463481150567532,Likely pathogenic
451,1704,271.3659562775865,275.06463429285213,2,273.0660996134393,271.3659562775865,1.7881475612521172,Pathogenic
452,1708,109.11207927763462,110.15571615099908,0,110.15571615099907,109.11207927763462,0.8986098468303683,likely benign
453,1710,151.1740730702877,140.11955797672272,-9,140.11955797672272,142.34675332903862,-2.1632704734802246,likely benign
454,1716,246.2791463583708,252.474482126534,3,249.99224937707186,246.27914635837078,3.5889949649572372,Pathogenic
455,1717,249.48845783344584,252.474482126534,1,251.4752382710576,249.48845783344586,1.6345857744745445,Pathogenic
456,1718,251.6747298054397,252.474482126534,1,251.6371070817113,251.6747298054397,0.09343147277832031,Benign/Likely benign
457,1733,357.04395455121994,363.6141990497708,7,357.4963307455182,357.04395455121994,0.34987986087799045,Pathogenic
458,1741,169.2191123571247,170.9907639613375,1,170.01893186476082,169.2191123571247,0.904247909784317,Pathogenic
459,1752,402.3337759152055,404.52292627841234,3,402.26124442368746,402.3337759152055,0.0,likely benign
460,1753,402.3337759152055,404.52292627841234,3,402.26124442368746,402.3337759152055,0.0,likely benign
461,1764,194.2775805592537,191.9871727414429,-2,191.98717274144292,192.3564493060112,-0.1827138718217612,likely benign
462,1800,356.9158133585006,359.72979846131057,2,358.29684671293944,356.9158133585006,1.4588906466960907,likely_pathogenic
463,1801,358.70169349201024,359.72979846131057,1,358.72997495066375,358.70169349201024,0.2642158754169942,Likely pathogenic
464,1802,357.4554390522826,359.72979846131057,1,358.7393524898216,357.4554390522826,1.742304724903079,Likely pathogenic
465,1803,355.4690731745213,359.72979846131057,1,358.733803297393,355.4690731745213,3.549995791167021,Likely pathogenic
466,1804,355.7046986225177,359.72979846131057,1,358.7356229079887,355.70469862251775,2.9537384982104413,Likely pathogenic
467,1805,355.4557508677244,359.72979846131057,2,357.7489236248657,355.4557508677244,1.8896124064922328,Likely pathogenic
468,1806,354.0556085810531,359.72979846131057,2,357.730431641452,354.0556085810531,4.224765642313287,Likely pathogenic
469,1811,271.08575138356537,275.905111156404,1,274.91033598035574,271.08575138356537,4.106292181648314,Pathogenic
470,1812,272.4584220275283,275.905111156404,1,274.9565088376403,272.4584220275283,2.2864674031734467,Pathogenic
471,1813,379.2753315344453,381.8832012331113,1,381.2925054943189,379.2753315344453,1.8804114926606417,Pathogenic
472,1814,295.0987401101738,297.12007769104093,-2,297.12007769104093,294.242886537686,2.819320484995842,Likely pathogenic
473,1823,316.9470112733543,315.00725727155805,-2,315.00725727155805,314.99554888531566,0.0,Benign
474,1826,214.47498220205307,217.87502139434216,1,216.88475685939193,214.47498220205307,2.4558721678331494,likely benign
475,1833,182.62305890023708,184.883635006845,2,182.96425821632147,182.62305890023708,0.16803458333015447,Benign/Likely benign
476,1834,222.46150209289044,220.223757810425,-2,220.223757810425,220.5160075603053,0.0,Benign
477,1835,219.17804559273645,220.223757810425,1,219.26960480911657,219.17804559273645,0.0,Pathogenic
478,1844,404.70304589078296,406.9738877990749,1,405.9770206788089,404.70304589078296,1.3042458397103476,Pathogenic
479,1845,305.87470619380474,309.9673126973212,1,308.96749931946397,305.87470619380474,3.3189490251243114,likely benign
480,1850,143.0831716884859,139.6737137234304,-4,139.6737137234304,139.2152464617975,0.32228517532348633,likely benign
481,1852,104.6524261161685,109.39086917042732,4,105.88663813471794,104.6524261161685,0.8999321609735489,Benign
482,1853,171.02916505932808,171.6870492398739,-5,171.6870492398739,168.6254124045372,2.445669174194336,Pathogenic
483,1854,176.64748354256153,171.6870492398739,-7,171.6870492398739,169.93722309172153,1.5496574193239216,Likely pathogenic
484,1856,324.0098067075014,353.6773216687143,32,324.69135807082057,324.0098067075014,0.7407719492912292,likely benign
485,1857,340.906886626035,353.6773216687143,16,340.4708876423538,340.906886626035,0.0032083690166473666,likely benign
486,1864,271.96642641350627,281.1326390951872,1,280.15485559403896,271.96642641350627,7.293316703289747,Pathogenic
487,1868,234.64533040940296,223.80647754692475,-12,223.80647754692473,223.67899782769382,0.0,likely benign
488,1869,214.73962134099563,223.80647754692475,10,214.83265516371466,214.73962134099565,0.0,likely benign
489,1870,348.5340927796205,350.68271506758174,-5,350.68271506758174,345.0318392770132,5.720627963542938,Likely pathogenic
490,1871,345.7753488904564,350.68271506758174,1,349.6833165976568,345.77534889045637,3.6046720407903194,Likely pathogenic
491,1872,163.46986967185512,173.3802782157436,4,169.3815417746082,163.46986967185512,5.59226841898635,Likely pathogenic
492,1873,171.47195964679122,173.3802782157436,1,172.39009098801762,171.47195964679122,0.71365088224411,Pathogenic
493,1881,267.9348681825213,257.85358919459395,-10,257.85358919459395,257.96993341622874,0.0,Likely benign
494,1882,265.75079558603466,257.85358919459395,-8,257.85358919459395,257.78519169799984,0.0,Likely benign
495,1883,259.8402035075705,257.85358919459395,-2,257.85358919459395,257.86448632064275,0.0,Likely benign
496,1884,255.9866865691729,257.85358919459395,2,255.8779901440721,255.9866865691729,0.0,Likely benign
497,1885,254.05718001211065,257.85358919459395,4,253.88601877051406,254.05718001211062,0.0,Likely benign
498,1886,250.0271623712033,257.85358919459395,8,249.89345021802,250.0271623712033,0.0,Benign
499,1887,248.04606127552688,257.85358919459395,10,247.89656354743056,248.04606127552688,-0.09380537271499634,Likely benign
500,1888,252.0104314987548,257.85358919459395,6,251.88998981076293,252.01043149875477,0.0,Likely benign
501,1889,261.9056118975859,257.85358919459395,-4,257.85358919459395,257.9371876369696,0.0,Likely benign
502,1890,254.05718001211065,257.85358919459395,4,253.88601877051406,254.05718001211062,0.0,Likely benign
503,1891,259.8402035075705,257.85358919459395,-2,257.85358919459395,257.86448632064275,0.0,Likely benign
504,1892,255.9866865691729,257.85358919459395,2,255.8779901440721,255.9866865691729,0.0,Likely benign
505,1893,259.8402035075705,257.85358919459395,-2,257.85358919459395,257.86448632064275,0.0,Benign/Likely benign
506,1894,261.9056118975859,257.85358919459395,-4,257.85358919459395,257.9371876369696,0.0,Likely benign
507,1895,265.75079558603466,257.85358919459395,-8,257.85358919459395,257.78519169799984,0.0,Likely benign
508,1896,267.9348681825213,257.85358919459395,-10,257.85358919459395,257.96993341622874,0.0,Likely benign
509,1897,255.9866865691729,257.85358919459395,2,255.8779901440721,255.9866865691729,0.0,Benign/Likely benign
510,1898,254.05718001211065,257.85358919459395,4,253.88601877051406,254.05718001211062,0.0,likely benign
511,1899,252.0104314987548,257.85358919459395,6,251.88998981076293,252.01043149875477,0.0,Likely benign
512,1900,248.04606127552688,257.85358919459395,10,247.89656354743056,248.04606127552688,-0.09380537271499634,Likely benign
513,1901,265.75079558603466,257.85358919459395,-8,257.85358919459395,257.78519169799984,0.0,Likely benign
514,1902,250.0271623712033,257.85358919459395,8,249.89345021802,250.0271623712033,0.0,Benign
515,1903,252.0104314987548,257.85358919459395,6,251.88998981076293,252.01043149875477,0.0,Benign
516,1904,246.4170839749277,257.85358919459395,12,245.97827179986052,246.41708397492766,-0.44412124156951904,Likely benign
517,1905,261.9056118975859,257.85358919459395,-4,257.85358919459395,257.9371876369696,0.0,Benign
518,1906,254.05718001211065,257.85358919459395,4,253.88601877051406,254.05718001211062,0.0,Benign/Likely benign
519,1907,258.8689760651905,257.85358919459395,-2,257.85358919459395,257.8579172429163,0.0,Likely benign
520,1908,259.8402035075705,257.85358919459395,-2,257.85358919459395,257.86448632064275,0.0,Likely benign
521,1909,255.9866865691729,257.85358919459395,2,255.8779901440721,255.9866865691729,0.0,Benign/Likely benign
522,1910,250.4576666522771,257.85358919459395,8,249.97171415644698,250.4576666522771,-0.4393205940723419,Likely benign
